"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2019";"0000";"25,5";"26,3";"25,4";"64,0";"67,0";"62,0";"18,2";"19,1";"18,1";"943,5";"943,5";"942,6";"0,0";"346,0";"1,4";"";"0,0"
"02/01/2019";"0100";"24,8";"25,7";"24,6";"65,0";"67,0";"63,0";"17,9";"18,5";"17,8";"943,7";"943,8";"943,5";"0,0";"33,0";"1,4";"";"0,0"
"02/01/2019";"0200";"23,3";"24,9";"23,0";"75,0";"76,0";"65,0";"18,7";"18,7";"17,8";"943,8";"943,9";"943,7";"0,3";"210,0";"1,8";"";"0,0"
"02/01/2019";"0300";"21,9";"23,6";"21,9";"79,0";"79,0";"73,0";"18,1";"18,8";"18,0";"943,0";"943,8";"943,0";"0,0";"242,0";"2,3";"";"0,0"
"02/01/2019";"0400";"21,3";"22,1";"21,3";"81,0";"81,0";"78,0";"18,0";"18,2";"17,8";"942,2";"943,0";"942,2";"0,0";"208,0";"1,6";"";"0,0"
"02/01/2019";"0500";"20,0";"21,3";"20,0";"85,0";"85,0";"81,0";"17,3";"18,0";"17,3";"941,9";"942,2";"941,9";"0,5";"263,0";"1,3";"";"0,0"
"02/01/2019";"0600";"20,4";"20,5";"19,9";"83,0";"86,0";"83,0";"17,5";"17,6";"17,3";"941,9";"942,0";"941,7";"0,6";"225,0";"1,6";"";"0,0"
"02/01/2019";"0700";"19,2";"20,5";"19,2";"86,0";"87,0";"83,0";"16,9";"17,5";"16,7";"942,1";"942,1";"941,9";"0,0";"302,0";"1,7";"";"0,0"
"02/01/2019";"0800";"19,2";"19,6";"19,2";"86,0";"86,0";"85,0";"16,8";"17,1";"16,7";"942,7";"942,7";"942,1";"0,0";"219,0";"0,9";"";"0,0"
"02/01/2019";"0900";"19,1";"19,5";"18,5";"86,0";"88,0";"85,0";"16,8";"17,0";"16,3";"943,5";"943,5";"942,7";"0,0";"230,0";"0,9";"16,20";"0,0"
"02/01/2019";"1000";"21,8";"21,8";"19,1";"79,0";"87,0";"79,0";"17,9";"17,9";"16,8";"944,0";"944,0";"943,5";"0,7";"186,0";"1,6";"489,30";"0,0"
"02/01/2019";"1100";"25,6";"25,6";"21,8";"63,0";"79,0";"62,0";"18,0";"18,6";"17,5";"944,7";"944,7";"943,9";"0,0";"239,0";"1,7";"1438,80";"0,0"
"02/01/2019";"1200";"26,9";"26,9";"25,5";"60,0";"64,0";"58,0";"18,4";"18,6";"17,5";"945,1";"945,1";"944,7";"1,8";"80,0";"4,0";"2248,20";"0,0"
"02/01/2019";"1300";"27,5";"28,0";"26,6";"56,0";"61,0";"55,0";"18,1";"18,7";"17,6";"945,2";"945,3";"945,1";"1,7";"334,0";"4,1";"2958,90";"0,0"
"02/01/2019";"1400";"29,0";"29,2";"27,5";"53,0";"58,0";"52,0";"18,4";"19,3";"17,7";"944,6";"945,2";"944,6";"1,1";"44,0";"8,1";"3471,60";"0,0"
"02/01/2019";"1500";"30,4";"30,5";"28,8";"48,0";"53,0";"47,0";"18,1";"19,4";"17,8";"944,2";"944,7";"944,2";"2,3";"16,0";"4,3";"3526,40";"0,0"
"02/01/2019";"1600";"31,0";"31,4";"30,1";"43,0";"49,0";"41,0";"16,9";"18,8";"16,4";"943,4";"944,2";"943,4";"2,1";"25,0";"5,8";"3776,90";"0,0"
"02/01/2019";"1700";"32,2";"32,8";"30,8";"38,0";"45,0";"34,0";"15,9";"17,7";"14,5";"942,3";"943,4";"942,3";"2,8";"351,0";"5,8";"3501,40";"0,0"
"02/01/2019";"1800";"32,8";"33,1";"31,8";"34,0";"39,0";"33,0";"15,1";"16,5";"13,9";"941,5";"942,3";"941,5";"2,1";"2,0";"6,0";"3134,80";"0,0"
"02/01/2019";"1900";"32,7";"32,9";"31,6";"31,0";"42,0";"30,0";"13,3";"17,0";"12,7";"940,8";"941,5";"940,8";"3,4";"343,0";"6,1";"1997,10";"0,0"
"02/01/2019";"2000";"32,4";"32,8";"32,2";"33,0";"33,0";"30,0";"14,1";"14,3";"12,6";"940,4";"940,8";"940,4";"2,7";"346,0";"5,8";"1558,20";"0,0"
"02/01/2019";"2100";"31,5";"32,4";"31,5";"37,0";"37,0";"31,0";"15,0";"15,1";"13,0";"940,7";"940,7";"940,4";"1,0";"336,0";"4,8";"680,30";"0,0"
"02/01/2019";"2200";"29,6";"31,5";"29,6";"41,0";"41,0";"37,0";"14,8";"15,6";"14,5";"941,0";"941,0";"940,6";"1,2";"360,0";"1,9";"97,40";"0,0"
"02/01/2019";"2300";"27,1";"29,6";"27,1";"55,0";"55,0";"41,0";"17,2";"17,3";"14,9";"942,2";"942,2";"941,0";"0,3";"322,0";"5,1";"";"0,0"
"03/01/2019";"0000";"26,2";"27,3";"26,1";"57,0";"60,0";"53,0";"17,1";"17,7";"16,8";"942,7";"942,7";"942,2";"0,0";"9,0";"2,0";"";"0,0"
"03/01/2019";"0100";"25,4";"26,2";"25,3";"62,0";"62,0";"57,0";"17,5";"17,7";"16,9";"943,1";"943,1";"942,7";"0,0";"220,0";"1,4";"";"0,0"
"03/01/2019";"0200";"25,3";"25,9";"25,2";"61,0";"62,0";"59,0";"17,2";"17,8";"16,9";"942,9";"943,2";"942,9";"0,0";"48,0";"2,0";"";"0,0"
"03/01/2019";"0300";"23,1";"25,3";"23,1";"70,0";"70,0";"61,0";"17,3";"17,9";"17,1";"942,4";"942,9";"942,4";"0,5";"238,0";"1,3";"";"0,0"
"03/01/2019";"0400";"21,8";"23,7";"21,8";"75,0";"75,0";"69,0";"17,3";"17,9";"17,2";"941,7";"942,4";"941,7";"0,1";"251,0";"1,6";"";"0,0"
"03/01/2019";"0500";"22,1";"22,5";"21,4";"75,0";"78,0";"74,0";"17,5";"17,9";"17,0";"941,1";"941,7";"941,1";"1,1";"195,0";"2,3";"";"0,0"
"03/01/2019";"0600";"20,6";"22,1";"20,4";"80,0";"81,0";"75,0";"17,0";"17,5";"16,8";"941,1";"941,1";"941,0";"0,0";"232,0";"2,3";"";"0,0"
"03/01/2019";"0700";"21,0";"21,1";"20,6";"79,0";"80,0";"78,0";"17,2";"17,4";"16,9";"941,0";"941,1";"940,9";"1,4";"190,0";"2,2";"";"0,0"
"03/01/2019";"0800";"20,1";"21,0";"20,1";"81,0";"81,0";"79,0";"16,7";"17,2";"16,7";"941,6";"941,6";"941,0";"0,0";"219,0";"2,2";"";"0,0"
"03/01/2019";"0900";"19,5";"20,2";"19,4";"83,0";"84,0";"80,0";"16,6";"16,8";"16,2";"942,4";"942,4";"941,6";"0,0";"182,0";"1,5";"17,00";"0,0"
"03/01/2019";"1000";"22,3";"22,3";"19,5";"75,0";"83,0";"74,0";"17,6";"17,6";"16,6";"942,9";"942,9";"942,4";"0,1";"246,0";"2,0";"489,80";"0,0"
"03/01/2019";"1100";"25,5";"25,5";"22,3";"65,0";"75,0";"63,0";"18,5";"18,7";"17,5";"943,4";"943,4";"942,9";"0,5";"32,0";"2,1";"1429,10";"0,0"
"03/01/2019";"1200";"27,5";"27,5";"25,3";"57,0";"66,0";"55,0";"18,2";"18,7";"17,5";"943,8";"943,8";"943,4";"1,5";"49,0";"3,8";"2253,70";"0,0"
"03/01/2019";"1300";"28,5";"28,6";"27,5";"51,0";"57,0";"50,0";"17,2";"18,5";"16,8";"943,8";"943,8";"943,7";"3,0";"31,0";"5,1";"2965,50";"0,0"
"03/01/2019";"1400";"29,8";"29,9";"28,4";"47,0";"53,0";"47,0";"17,4";"18,4";"16,9";"943,4";"943,8";"943,4";"2,2";"351,0";"5,3";"3453,50";"0,0"
"03/01/2019";"1500";"31,0";"31,4";"29,5";"37,0";"49,0";"35,0";"14,4";"17,8";"14,2";"942,5";"943,4";"942,5";"3,9";"14,0";"7,3";"3741,70";"0,0"
"03/01/2019";"1600";"31,8";"32,2";"31,0";"35,0";"39,0";"31,0";"14,3";"15,7";"12,5";"941,5";"942,5";"941,5";"3,1";"31,0";"7,3";"3766,40";"0,0"
"03/01/2019";"1700";"32,5";"32,8";"31,7";"32,0";"38,0";"31,0";"13,5";"15,9";"13,2";"940,5";"941,5";"940,5";"3,1";"346,0";"6,5";"3547,60";"0,0"
"03/01/2019";"1800";"33,2";"33,2";"32,3";"29,0";"33,0";"28,0";"12,8";"14,0";"12,2";"939,8";"940,5";"939,8";"3,6";"14,0";"6,4";"3088,20";"0,0"
"03/01/2019";"1900";"33,2";"33,5";"32,8";"25,0";"29,0";"24,0";"10,8";"12,1";"9,4";"939,3";"939,8";"939,3";"2,1";"4,0";"6,8";"2397,10";"0,0"
"03/01/2019";"2000";"32,6";"33,2";"32,6";"30,0";"31,0";"25,0";"13,0";"13,5";"10,8";"939,4";"939,4";"939,2";"1,9";"345,0";"5,1";"1574,80";"0,0"
"03/01/2019";"2100";"31,4";"32,8";"31,4";"34,0";"34,0";"29,0";"13,8";"13,8";"12,4";"939,3";"939,5";"939,3";"1,7";"341,0";"3,5";"756,80";"0,0"
"03/01/2019";"2200";"29,3";"31,4";"29,3";"41,0";"42,0";"34,0";"14,8";"15,0";"13,6";"939,6";"939,6";"939,2";"0,9";"295,0";"2,7";"97,00";"0,0"
"03/01/2019";"2300";"27,0";"29,3";"27,0";"50,0";"50,0";"41,0";"15,7";"15,7";"14,5";"939,9";"939,9";"939,5";"1,2";"298,0";"2,5";"";"0,0"
"04/01/2019";"0000";"26,9";"27,2";"26,5";"50,0";"53,0";"50,0";"15,7";"16,2";"15,6";"940,8";"940,8";"939,9";"0,1";"230,0";"2,4";"";"0,0"
"04/01/2019";"0100";"23,4";"26,9";"23,1";"68,0";"68,0";"50,0";"17,2";"17,2";"15,8";"941,9";"941,9";"940,8";"0,3";"93,0";"2,2";"";"0,0"
"04/01/2019";"0200";"23,9";"24,2";"23,3";"65,0";"69,0";"64,0";"16,8";"17,4";"16,7";"942,2";"942,3";"941,9";"1,4";"225,0";"2,0";"";"0,0"
"04/01/2019";"0300";"22,5";"23,9";"22,0";"71,0";"72,0";"65,0";"17,0";"17,3";"16,5";"941,8";"942,3";"941,8";"1,0";"225,0";"2,0";"";"0,0"
"04/01/2019";"0400";"22,2";"23,1";"21,3";"71,0";"75,0";"68,0";"16,7";"17,0";"16,4";"941,3";"941,8";"941,3";"0,9";"227,0";"2,1";"";"0,0"
"04/01/2019";"0500";"21,7";"22,3";"21,4";"72,0";"73,0";"70,0";"16,5";"16,8";"16,3";"941,2";"941,3";"941,1";"0,0";"201,0";"1,7";"";"0,0"
"04/01/2019";"0600";"20,2";"21,8";"20,1";"77,0";"77,0";"71,0";"16,0";"16,5";"15,9";"941,1";"941,2";"941,0";"0,1";"255,0";"1,7";"";"0,0"
"04/01/2019";"0700";"20,7";"21,0";"20,2";"75,0";"77,0";"73,0";"16,0";"16,4";"15,9";"941,2";"941,3";"941,0";"0,7";"182,0";"2,1";"";"0,0"
"04/01/2019";"0800";"20,2";"20,8";"20,2";"75,0";"76,0";"73,0";"15,6";"16,0";"15,6";"941,8";"941,8";"941,2";"0,1";"226,0";"2,0";"";"0,0"
"04/01/2019";"0900";"20,0";"20,6";"19,5";"74,0";"77,0";"73,0";"15,3";"15,7";"15,3";"942,2";"942,2";"941,7";"0,1";"198,0";"1,9";"9,20";"0,0"
"04/01/2019";"1000";"22,1";"22,1";"20,0";"67,0";"74,0";"67,0";"15,8";"15,8";"15,2";"942,7";"942,7";"942,2";"0,2";"216,0";"1,6";"422,00";"0,0"
"04/01/2019";"1100";"24,9";"25,3";"22,1";"63,0";"67,0";"59,0";"17,4";"17,7";"15,3";"943,0";"943,1";"942,7";"0,0";"327,0";"1,2";"1214,10";"0,0"
"04/01/2019";"1200";"26,0";"26,1";"24,6";"54,0";"64,0";"52,0";"16,0";"17,4";"15,4";"943,4";"943,4";"943,0";"0,7";"51,0";"1,8";"1202,90";"0,0"
"04/01/2019";"1300";"26,5";"26,5";"26,0";"57,0";"57,0";"52,0";"17,2";"17,3";"15,5";"943,6";"943,6";"943,4";"1,5";"32,0";"3,9";"1620,30";"0,0"
"04/01/2019";"1400";"27,3";"27,4";"26,4";"50,0";"57,0";"48,0";"15,9";"17,1";"15,4";"943,4";"943,7";"943,4";"1,1";"35,0";"2,9";"1549,70";"0,0"
"04/01/2019";"1500";"27,9";"27,9";"27,0";"48,0";"53,0";"48,0";"16,0";"16,7";"15,6";"943,1";"943,4";"943,1";"1,1";"18,0";"3,0";"1581,50";"0,0"
"04/01/2019";"1600";"29,6";"29,6";"27,8";"47,0";"51,0";"47,0";"17,2";"18,0";"15,9";"942,6";"943,1";"942,6";"0,5";"24,0";"2,4";"1991,20";"0,0"
"04/01/2019";"1700";"30,2";"30,2";"28,8";"44,0";"49,0";"42,0";"16,7";"17,5";"15,6";"941,5";"942,6";"941,5";"1,1";"287,0";"3,2";"2695,00";"0,0"
"04/01/2019";"1800";"30,9";"30,9";"29,8";"39,0";"46,0";"39,0";"15,2";"16,9";"14,8";"940,3";"941,5";"940,3";"0,3";"97,0";"3,4";"2513,50";"0,0"
"04/01/2019";"1900";"31,2";"31,6";"30,6";"38,0";"40,0";"35,0";"15,2";"15,7";"13,8";"939,3";"940,3";"939,3";"1,3";"34,0";"3,0";"2377,70";"0,0"
"04/01/2019";"2000";"30,1";"31,4";"30,1";"43,0";"43,0";"38,0";"16,0";"16,3";"14,9";"939,0";"939,3";"938,9";"1,7";"342,0";"3,4";"1396,70";"0,0"
"04/01/2019";"2100";"29,5";"30,4";"29,5";"42,0";"44,0";"40,0";"15,3";"16,5";"14,7";"938,9";"939,0";"938,8";"0,9";"12,0";"2,9";"557,30";"0,0"
"04/01/2019";"2200";"28,2";"29,5";"28,0";"46,0";"49,0";"42,0";"15,5";"17,3";"15,5";"939,6";"939,6";"938,9";"1,0";"25,0";"1,9";"55,20";"0,0"
"04/01/2019";"2300";"26,6";"28,2";"26,5";"57,0";"59,0";"46,0";"17,4";"18,0";"15,5";"940,2";"940,2";"939,5";"0,9";"147,0";"2,8";"";"0,0"
"05/01/2019";"0000";"25,5";"26,8";"25,4";"60,0";"61,0";"55,0";"17,2";"17,6";"17,0";"940,8";"940,8";"940,1";"0,0";"207,0";"2,8";"";"0,0"
"05/01/2019";"0100";"23,4";"25,6";"23,3";"72,0";"72,0";"60,0";"18,0";"18,5";"17,1";"941,7";"941,7";"940,8";"0,9";"288,0";"1,7";"";"0,0"
"05/01/2019";"0200";"22,8";"24,2";"22,8";"73,0";"73,0";"69,0";"17,8";"18,2";"17,7";"941,7";"941,9";"941,7";"0,6";"345,0";"2,0";"";"0,0"
"05/01/2019";"0300";"23,2";"23,6";"22,8";"72,0";"74,0";"71,0";"17,9";"18,1";"17,7";"941,3";"941,7";"941,2";"0,0";"287,0";"1,7";"";"0,0"
"05/01/2019";"0400";"22,8";"23,3";"22,7";"74,0";"76,0";"72,0";"17,9";"18,3";"17,8";"940,9";"941,3";"940,9";"0,3";"249,0";"1,7";"";"0,0"
"05/01/2019";"0500";"21,7";"22,8";"21,7";"78,0";"79,0";"74,0";"17,7";"18,0";"17,6";"940,5";"940,9";"940,4";"0,0";"284,0";"1,8";"";"0,0"
"05/01/2019";"0600";"20,2";"21,7";"20,1";"84,0";"85,0";"78,0";"17,4";"17,8";"17,3";"940,4";"940,6";"940,4";"0,3";"284,0";"1,9";"";"0,0"
"05/01/2019";"0700";"20,9";"21,3";"19,9";"81,0";"85,0";"81,0";"17,6";"18,1";"17,3";"940,6";"940,6";"940,4";"0,0";"238,0";"1,6";"";"0,0"
"05/01/2019";"0800";"20,6";"20,9";"20,1";"82,0";"84,0";"81,0";"17,4";"17,5";"17,2";"941,1";"941,1";"940,6";"0,0";"207,0";"0,2";"";"0,0"
"05/01/2019";"0900";"19,8";"20,6";"19,7";"85,0";"85,0";"82,0";"17,2";"17,4";"17,0";"941,6";"941,6";"941,1";"0,0";"1,0";"1,1";"28,40";"0,0"
"05/01/2019";"1000";"22,6";"22,6";"19,8";"77,0";"85,0";"76,0";"18,4";"18,5";"17,3";"942,0";"942,1";"941,6";"0,4";"6,0";"1,2";"581,00";"0,0"
"05/01/2019";"1100";"25,9";"26,1";"22,1";"63,0";"78,0";"62,0";"18,4";"19,1";"17,9";"942,4";"942,5";"942,0";"0,7";"63,0";"2,0";"1490,80";"0,0"
"05/01/2019";"1200";"28,1";"28,1";"25,9";"51,0";"64,0";"50,0";"17,1";"19,1";"16,4";"942,6";"942,6";"942,4";"1,6";"16,0";"3,3";"2154,60";"0,0"
"05/01/2019";"1300";"29,4";"29,8";"28,0";"45,0";"51,0";"43,0";"16,4";"17,5";"15,3";"942,8";"942,8";"942,6";"2,6";"37,0";"4,1";"2991,50";"0,0"
"05/01/2019";"1400";"30,9";"31,4";"29,4";"37,0";"46,0";"36,0";"14,4";"16,9";"14,4";"942,4";"942,9";"942,4";"1,9";"41,0";"5,5";"3498,60";"0,0"
"05/01/2019";"1500";"31,8";"31,9";"30,6";"34,0";"40,0";"33,0";"13,9";"15,9";"13,2";"941,9";"942,4";"941,9";"1,8";"354,0";"4,3";"3726,80";"0,0"
"05/01/2019";"1600";"32,6";"32,9";"31,6";"32,0";"34,0";"30,0";"13,6";"14,2";"12,2";"941,0";"941,9";"941,0";"2,0";"53,0";"5,2";"3739,80";"0,0"
"05/01/2019";"1700";"33,2";"33,8";"32,6";"29,0";"32,0";"26,0";"12,8";"14,3";"11,8";"940,0";"941,0";"940,0";"1,6";"95,0";"6,1";"3554,20";"0,0"
"05/01/2019";"1800";"33,3";"34,0";"32,9";"25,0";"30,0";"25,0";"10,7";"13,7";"10,7";"938,8";"940,0";"938,8";"2,9";"6,0";"5,8";"3071,30";"0,0"
"05/01/2019";"1900";"33,7";"34,5";"33,3";"23,0";"27,0";"21,0";"9,7";"12,0";"7,9";"938,2";"938,8";"938,1";"1,0";"334,0";"4,6";"2257,60";"0,0"
"05/01/2019";"2000";"33,8";"34,2";"33,5";"19,0";"24,0";"19,0";"6,9";"10,4";"6,9";"938,1";"938,3";"938,1";"1,1";"335,0";"4,3";"1585,40";"0,0"
"05/01/2019";"2100";"32,4";"34,2";"32,4";"20,0";"22,0";"14,0";"6,9";"9,1";"2,6";"938,4";"938,5";"938,1";"0,4";"271,0";"2,8";"674,20";"0,0"
"05/01/2019";"2200";"28,7";"32,4";"28,6";"45,0";"45,0";"19,0";"15,6";"15,6";"5,4";"939,3";"939,3";"938,5";"1,7";"201,0";"5,6";"30,40";"0,0"
"05/01/2019";"2300";"27,0";"28,7";"27,0";"50,0";"50,0";"44,0";"15,6";"15,6";"15,2";"940,6";"940,6";"939,3";"1,7";"75,0";"5,9";"";"0,0"
"06/01/2019";"0000";"26,4";"27,6";"26,3";"54,0";"54,0";"48,0";"16,3";"16,4";"15,6";"941,3";"941,3";"940,6";"0,2";"199,0";"5,1";"";"0,0"
"06/01/2019";"0100";"25,0";"26,4";"24,5";"58,0";"60,0";"54,0";"16,1";"16,6";"16,0";"942,0";"942,1";"941,3";"0,9";"262,0";"2,1";"";"0,0"
"06/01/2019";"0200";"23,9";"25,0";"23,3";"57,0";"66,0";"57,0";"14,9";"16,6";"14,9";"943,3";"943,3";"942,0";"2,8";"319,0";"9,5";"";"0,0"
"06/01/2019";"0300";"23,2";"23,9";"23,2";"58,0";"58,0";"56,0";"14,4";"15,0";"14,3";"942,7";"943,5";"942,7";"0,5";"243,0";"6,5";"";"0,0"
"06/01/2019";"0400";"22,5";"23,5";"22,5";"59,0";"59,0";"57,0";"14,2";"14,5";"14,1";"942,3";"942,8";"942,3";"1,9";"230,0";"3,1";"";"0,0"
"06/01/2019";"0500";"20,8";"22,5";"20,8";"67,0";"67,0";"59,0";"14,5";"14,5";"13,9";"942,5";"942,8";"942,0";"0,7";"345,0";"3,9";"";"0,0"
"06/01/2019";"0600";"20,2";"20,8";"20,2";"74,0";"74,0";"67,0";"15,4";"15,4";"14,5";"942,5";"942,6";"942,1";"0,3";"354,0";"3,0";"";"0,0"
"06/01/2019";"0700";"20,1";"20,2";"19,7";"74,0";"76,0";"73,0";"15,3";"15,5";"15,2";"942,2";"942,7";"942,2";"0,3";"178,0";"2,5";"";"0,0"
"06/01/2019";"0800";"18,2";"20,5";"18,0";"82,0";"82,0";"71,0";"15,0";"15,3";"14,7";"942,7";"942,7";"942,0";"1,2";"12,0";"2,8";"";"0,0"
"06/01/2019";"0900";"17,9";"18,6";"17,8";"84,0";"84,0";"81,0";"15,2";"15,3";"14,9";"943,0";"943,0";"942,7";"0,0";"335,0";"2,0";"13,90";"0,0"
"06/01/2019";"1000";"19,9";"19,9";"17,9";"79,0";"84,0";"79,0";"16,1";"16,2";"15,0";"943,3";"943,3";"943,0";"0,4";"302,0";"1,5";"455,30";"0,0"
"06/01/2019";"1100";"23,1";"23,1";"19,9";"66,0";"79,0";"65,0";"16,5";"16,8";"15,8";"943,6";"943,6";"943,3";"0,2";"12,0";"1,9";"1417,00";"0,0"
"06/01/2019";"1200";"25,2";"25,2";"23,1";"60,0";"66,0";"58,0";"16,9";"17,0";"15,9";"943,7";"943,7";"943,6";"1,0";"56,0";"3,1";"2230,10";"0,0"
"06/01/2019";"1300";"26,7";"27,4";"25,0";"49,0";"61,0";"49,0";"15,3";"17,0";"15,2";"943,5";"943,7";"943,5";"1,7";"9,0";"3,7";"2934,40";"0,0"
"06/01/2019";"1400";"28,8";"29,1";"26,6";"44,0";"52,0";"42,0";"15,3";"16,6";"14,7";"942,9";"943,5";"942,9";"2,0";"8,0";"5,4";"3445,50";"0,0"
"06/01/2019";"1500";"30,2";"30,2";"28,7";"39,0";"44,0";"34,0";"14,5";"15,5";"12,1";"942,2";"942,9";"942,2";"2,6";"13,0";"6,4";"3731,80";"0,0"
"06/01/2019";"1600";"31,3";"31,5";"29,8";"34,0";"42,0";"34,0";"13,4";"16,0";"13,3";"941,7";"942,2";"941,7";"2,7";"21,0";"6,5";"3733,60";"0,0"
"06/01/2019";"1700";"32,1";"32,2";"30,8";"30,0";"36,0";"29,0";"12,4";"14,2";"11,8";"940,7";"941,7";"940,7";"3,1";"17,0";"6,3";"3516,20";"0,0"
"06/01/2019";"1800";"31,9";"32,4";"31,4";"30,0";"33,0";"29,0";"12,3";"13,3";"11,5";"939,7";"940,7";"939,7";"3,1";"319,0";"6,6";"3066,90";"0,0"
